i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
1,1,1,48,48,16,16,16,1,0,[1; 1; 1; 48; 48; 16; 16; 16; 1; 0],0.008547330311557744,0.025287093744918353,tvm
197,197,1,64,64,32,24,4,2,0,[197; 197; 1; 64; 64; 32; 24; 4; 2; 0],0.002025332187258755,0.1067168853666815,tvm
197,1,1,32,32,32,24,6,2,1,[197; 1; 1; 32; 32; 32; 24; 6; 2; 1],0.004742731718579307,0.04557228949097864,tvm
197,1,1,64,32,16,12,6,1,0,[197; 1; 1; 64; 32; 16; 12; 6; 1; 0],0.00569576946872985,0.03794696116894302,tvm
197,197,1,128,64,64,2,1,4,0,[197; 197; 1; 128; 64; 64; 2; 1; 4; 0],0.005243536154011963,0.04121972968409321,tvm
197,197,1,192,192,16,1,1,1,1,[197; 197; 1; 192; 192; 16; 1; 1; 1; 1],0.006206558064150158,0.034823994333602955,tvm
197,1,1,32,32,16,6,6,1,0,[197; 1; 1; 32; 32; 16; 6; 6; 1; 0],0.00299731662562408,0.07211021385241217,tvm
197,197,1,96,96,48,6,3,3,0,[197; 197; 1; 96; 96; 48; 6; 3; 3; 0],0.0016781046560936375,0.12879836908400932,tvm
197,197,1,192,192,96,8,2,6,0,[197; 197; 1; 192; 192; 96; 8; 2; 6; 0],0.003662265749881044,0.05901732905760957,tvm
197,1,1,32,32,16,3,1,1,1,[197; 1; 1; 32; 32; 16; 3; 1; 1; 1],0.00400512234409689,0.05396517866069815,tvm
197,1,1,192,96,32,24,24,2,0,[197; 1; 1; 192; 96; 32; 24; 24; 2; 0],0.0016095108276203973,0.13428747365228583,tvm
197,197,1,96,96,48,12,4,3,0,[197; 197; 1; 96; 96; 48; 12; 4; 3; 0],0.00200559189033811,0.107767260078373,tvm
1,1,1,96,48,48,16,16,3,0,[1; 1; 1; 96; 48; 48; 16; 16; 3; 0],0.010867280936508905,0.019888796849911614,tvm
1,1,1,192,192,192,24,24,12,0,[1; 1; 1; 192; 192; 192; 24; 24; 12; 0],0.010620654000376817,0.02035064345844186,tvm
197,197,1,192,192,96,4,4,6,0,[197; 197; 1; 192; 192; 96; 4; 4; 6; 0],0.0055967878142837435,0.038618069869565584,tvm
197,1,1,256,128,128,12,12,8,1,[197; 1; 1; 256; 128; 128; 12; 12; 8; 1],0.006364526750985533,0.033959656595625824,tvm
197,197,1,64,64,32,1,1,2,0,[197; 197; 1; 64; 64; 32; 1; 1; 2; 0],0.005143230435351143,0.042023616397111045,tvm
197,1,1,96,96,16,8,8,1,0,[197; 1; 1; 96; 96; 16; 8; 8; 1; 0],0.0023797985468263505,0.09082161309215808,tvm
197,197,1,96,16,16,12,2,1,0,[197; 197; 1; 96; 16; 16; 12; 2; 1; 0],0.004084404718014412,0.05291766065783401,tvm
197,197,1,128,128,128,6,2,8,0,[197; 197; 1; 128; 128; 128; 6; 2; 8; 0],0.002305781656104955,0.09373703806033952,tvm
197,197,1,192,32,32,16,4,2,0,[197; 197; 1; 192; 32; 32; 16; 4; 2; 0],0.0027238723432674306,0.07934921891305478,tvm
197,197,1,256,32,16,24,12,1,1,[197; 197; 1; 256; 32; 16; 24; 12; 1; 1],0.0040294248137797695,0.05363970115982811,tvm
197,197,1,16,16,16,16,1,1,0,[197; 197; 1; 16; 16; 16; 16; 1; 1; 0],0.0013511339529941324,0.15996722040637038,tvm
197,1,1,192,96,16,12,12,1,1,[197; 1; 1; 192; 96; 16; 12; 12; 1; 1],0.007302726313355379,0.029596774352869656,tvm
197,1,1,128,128,128,1,1,8,1,[197; 1; 1; 128; 128; 128; 1; 1; 8; 1],0.002746983343968168,0.07868163574116212,tvm
197,197,1,64,32,16,24,2,1,1,[197; 197; 1; 64; 32; 16; 24; 2; 1; 1],0.00403545581139042,0.053559536508137995,tvm
197,197,1,256,128,64,16,16,4,0,[197; 197; 1; 256; 128; 64; 16; 16; 4; 0],0.0028508196573966416,0.07581578943317605,tvm
197,1,1,128,128,128,12,1,8,1,[197; 1; 1; 128; 128; 128; 12; 1; 8; 1],0.0016762525319791166,0.1289406809139636,tvm
197,197,1,64,32,16,24,3,1,1,[197; 197; 1; 64; 32; 16; 24; 3; 1; 1],0.0020610247029253514,0.10486877840443387,tvm
197,197,1,256,64,64,6,3,4,1,[197; 197; 1; 256; 64; 64; 6; 3; 4; 1],0.0010133953437616583,0.21328018150829042,tvm
197,197,1,64,16,16,6,2,1,0,[197; 197; 1; 64; 16; 16; 6; 2; 1; 0],0.0022226920464163413,0.09724115547433661,tvm
197,1,1,192,96,48,16,8,3,1,[197; 1; 1; 192; 96; 48; 16; 8; 3; 1],0.0013985381410748232,0.15454504708111447,tvm
197,197,1,192,64,32,16,4,2,1,[197; 197; 1; 192; 64; 32; 16; 4; 2; 1],0.0018933188293885905,0.11415781615975372,tvm
197,197,1,128,16,16,4,2,1,1,[197; 197; 1; 128; 16; 16; 4; 2; 1; 1],0.0024615126094431616,0.08780663646733744,tvm
