i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
60,60,6,320,160,16,20,4,1,1,[60; 60; 6; 320; 160; 16; 20; 4; 1; 1],0.008232704436522909,0.5552766538232872,tvm
300,100,5,320,64,64,640,32,4,0,[300; 100; 5; 320; 64; 64; 640; 32; 4; 0],0.007905806000053417,0.5782368769734147,tvm
300,75,5,256,128,32,640,2,2,0,[300; 75; 5; 256; 128; 32; 640; 2; 2; 0],0.02556288699270226,0.17883068421550474,tvm
50,50,5,320,80,80,64,64,5,0,[50; 50; 5; 320; 80; 80; 64; 64; 5; 0],0.021517288623726927,0.21245374597930045,tvm
300,300,12,256,32,32,256,4,2,1,[300; 300; 12; 256; 32; 32; 256; 4; 2; 1],0.007769209558318835,0.588403303722673,tvm
375,75,15,160,80,16,160,10,1,1,[375; 75; 15; 160; 80; 16; 160; 10; 1; 1],0.0149460007523885,0.3058629962063944,tvm
150,75,15,64,16,16,1280,20,1,1,[150; 75; 15; 64; 16; 16; 1280; 20; 1; 1],0.02407737537578214,0.18986407364096144,tvm
100,100,4,256,256,32,80,4,2,1,[100; 100; 4; 256; 256; 32; 80; 4; 2; 1],0.014104239133303054,0.3241173471480978,tvm
300,60,6,128,64,16,640,40,1,1,[300; 60; 6; 128; 64; 16; 640; 40; 1; 1],0.009713553372421302,0.4706237147373649,tvm
300,100,4,160,160,32,160,16,2,1,[300; 100; 4; 160; 160; 32; 160; 16; 2; 1],0.012733668991131708,0.35900325150687656,tvm
300,150,5,320,160,80,80,10,5,1,[300; 150; 5; 320; 160; 80; 80; 10; 5; 1],0.006524462245579343,0.7006598244209242,tvm
100,100,20,128,64,16,256,1,1,1,[100; 100; 20; 128; 64; 16; 256; 1; 1; 1],0.015571167998132296,0.2935828944865856,tvm
300,300,4,320,160,80,320,8,5,1,[300; 300; 4; 320; 160; 80; 320; 8; 5; 1],0.010138559751794674,0.45089526356239723,tvm
50,50,5,128,64,64,64,4,4,0,[50; 50; 5; 128; 64; 64; 64; 4; 4; 0],0.012725574997602962,0.35923159246553993,tvm
60,60,6,256,64,64,80,16,4,0,[60; 60; 6; 256; 64; 64; 80; 16; 4; 0],0.026529257011134177,0.17231649455957132,tvm
250,50,5,256,256,64,256,4,4,1,[250; 50; 5; 256; 256; 64; 256; 4; 4; 1],0.018134466881747358,0.2520850820285095,tvm
75,75,5,320,320,16,16,2,1,1,[75; 75; 5; 320; 320; 16; 16; 2; 1; 1],0.007889943874033634,0.5793993777919597,tvm
1500,25,5,128,128,32,16,2,2,1,[1500; 25; 5; 128; 128; 32; 16; 2; 2; 1],0.014189049499691464,0.32218004254111426,tvm
1500,750,2,320,64,64,16,8,4,1,[1500; 750; 2; 320; 64; 64; 16; 8; 4; 1],0.02880077448207885,0.1587258903149678,tvm
1500,12,6,128,16,16,1280,10,1,1,[1500; 12; 6; 128; 16; 16; 1280; 10; 1; 1],0.022886230624862947,0.19974580551776414,tvm
300,12,6,128,64,16,1280,32,1,1,[300; 12; 6; 128; 64; 16; 1280; 32; 1; 1],0.03224152873735875,0.1417869670097742,tvm
300,300,3,80,80,80,640,64,5,1,[300; 300; 3; 80; 80; 80; 640; 64; 5; 1],0.015776403874042444,0.2897636627412999,tvm
1500,30,10,160,80,16,16,2,1,1,[1500; 30; 10; 160; 80; 16; 16; 2; 1; 1],0.017664036247879267,0.2587986407680416,tvm
750,30,5,256,128,64,320,40,4,1,[750; 30; 5; 256; 128; 64; 320; 40; 4; 1],0.010640967753715813,0.42960646787339757,tvm
1500,60,4,32,32,32,256,32,2,1,[1500; 60; 4; 32; 32; 32; 256; 32; 2; 1],0.007567090127849951,0.6041197467179447,tvm
300,20,5,320,64,64,160,8,4,0,[300; 20; 5; 320; 64; 64; 160; 8; 4; 0],0.016933616876485758,0.2699617337969018,tvm
750,50,10,320,64,16,320,8,1,1,[750; 50; 10; 320; 64; 16; 320; 8; 1; 1],0.015656528004910797,0.291982268993145,tvm
300,50,5,128,16,16,32,32,1,1,[300; 50; 5; 128; 16; 16; 32; 32; 1; 1],0.020050818129675463,0.2279921219106167,tvm
300,100,4,160,32,16,128,64,1,1,[300; 100; 4; 160; 32; 16; 128; 64; 1; 1],0.020817950993659906,0.21959070673289594,tvm
300,20,10,32,32,32,80,40,2,1,[300; 20; 10; 32; 32; 32; 80; 40; 2; 1],0.017276438506087288,0.2646048009152955,tvm
1500,25,5,256,16,16,1280,5,1,1,[1500; 25; 5; 256; 16; 16; 1280; 5; 1; 1],0.02394403424113989,0.19092140135575345,tvm
300,20,4,160,80,80,2,2,5,1,[300; 20; 4; 160; 80; 80; 2; 2; 5; 1],0.0336948502517771,0.135671431606599,tvm
1500,500,5,128,128,16,256,16,1,1,[1500; 500; 5; 128; 128; 16; 256; 16; 1; 1],0.015403040873934515,0.29678740768418527,tvm
1500,75,15,160,160,16,160,10,1,1,[1500; 75; 15; 160; 160; 16; 160; 10; 1; 1],0.007497169754060451,0.6097539099941943,tvm
1500,50,10,128,64,32,1280,20,2,1,[1500; 50; 10; 128; 64; 32; 1280; 20; 2; 1],0.033881520736031234,0.13492394887007228,tvm
150,75,5,256,256,64,1280,2,4,1,[150; 75; 5; 256; 256; 64; 1280; 2; 4; 1],0.013899631740059704,0.3288884667536477,tvm
300,60,5,256,128,16,1280,20,1,1,[300; 60; 5; 256; 128; 16; 1280; 20; 1; 1],0.018222080383566208,0.25087303289208224,tvm
100,100,5,320,80,80,256,64,5,0,[100; 100; 5; 320; 80; 80; 256; 64; 5; 0],0.02119561462313868,0.21567803777853492,tvm
750,30,6,80,16,16,320,8,1,1,[750; 30; 6; 80; 16; 16; 320; 8; 1; 1],0.018183377993409522,0.2514070033128863,tvm
250,50,5,256,64,64,32,8,4,1,[250; 50; 5; 256; 64; 64; 32; 8; 4; 1],0.01311954036646057,0.3484442628123767,tvm
300,30,30,256,16,16,16,8,1,1,[300; 30; 30; 256; 16; 16; 16; 8; 1; 1],0.01575968650286086,0.29007103476320545,tvm
250,250,5,160,16,16,1280,1,1,1,[250; 250; 5; 160; 16; 16; 1280; 1; 1; 1],0.027579126763157547,0.16575682800571698,tvm
300,30,5,160,80,80,128,32,5,0,[300; 30; 5; 160; 80; 80; 128; 32; 5; 0],0.016171650888281874,0.28268162619940496,tvm
500,500,10,256,16,16,128,16,1,1,[500; 500; 10; 256; 16; 16; 128; 16; 1; 1],0.010490521126484964,0.4357675387438365,tvm
1500,250,25,80,80,16,160,10,1,1,[1500; 250; 25; 80; 80; 16; 160; 10; 1; 1],0.016299160008202307,0.28047019411602003,tvm
300,30,6,320,320,16,320,5,1,1,[300; 30; 6; 320; 320; 16; 320; 5; 1; 1],0.022316361879347824,0.20484649765690965,tvm
300,25,5,64,64,16,4,1,1,1,[300; 25; 5; 64; 64; 16; 4; 1; 1; 1],0.034840101754525676,0.13121168829062763,tvm
1500,750,6,160,32,16,20,20,1,1,[1500; 750; 6; 160; 32; 16; 20; 20; 1; 1],0.024501884006895125,0.1865745740263123,tvm
300,15,5,128,64,32,40,5,2,1,[300; 15; 5; 128; 64; 32; 40; 5; 2; 1],0.008734092938539106,0.5234004954604026,tvm
750,150,10,160,32,16,1280,32,1,1,[750; 150; 10; 160; 32; 16; 1280; 32; 1; 1],0.016343892508302815,0.27970255978532976,tvm
300,75,5,320,80,16,1280,20,1,1,[300; 75; 5; 320; 80; 16; 1280; 20; 1; 1],0.03273107475251891,0.139666314228706,tvm
1500,300,4,256,64,64,640,5,4,0,[1500; 300; 4; 256; 64; 64; 640; 5; 4; 0],0.009530639188596979,0.4796560315595726,tvm
750,75,5,320,160,80,256,4,5,0,[750; 75; 5; 320; 160; 80; 256; 4; 5; 0],0.011533688062627334,0.3963544485168967,tvm
1500,50,10,128,16,16,1280,1,1,1,[1500; 50; 10; 128; 16; 16; 1280; 1; 1; 1],0.021498932750546373,0.21263513982164503,tvm
1500,1500,5,320,64,32,8,1,2,1,[1500; 1500; 5; 320; 64; 32; 8; 1; 2; 1],0.056182113534305245,0.08136804195942578,tvm
1500,500,25,16,16,16,640,32,1,1,[1500; 500; 25; 16; 16; 16; 640; 32; 1; 1],0.04164330702042207,0.10977582950332744,tvm
1500,125,5,256,64,64,320,2,4,0,[1500; 125; 5; 256; 64; 64; 320; 2; 4; 0],0.009319609380327165,0.49051718638320135,tvm
1500,1500,6,128,128,32,64,2,2,1,[1500; 1500; 6; 128; 128; 32; 64; 2; 2; 1],0.010406398250779603,0.43929018102743667,tvm
1500,150,30,128,128,16,16,2,1,1,[1500; 150; 30; 128; 128; 16; 16; 2; 1; 1],0.02825264449347742,0.16180533374438488,tvm
300,100,5,128,32,16,640,40,1,1,[300; 100; 5; 128; 32; 16; 640; 40; 1; 1],0.019035309000173584,0.2401552069045417,tvm
1500,300,30,128,16,16,10,2,1,1,[1500; 300; 30; 128; 16; 16; 10; 2; 1; 1],0.026088778249686584,0.1752258587074115,tvm
1500,750,6,128,16,16,10,1,1,1,[1500; 750; 6; 128; 16; 16; 10; 1; 1; 1],0.03546596074011177,0.1288962282715865,tvm
1500,300,10,160,32,16,1280,10,1,1,[1500; 300; 10; 160; 32; 16; 1280; 10; 1; 1],0.025289195735240355,0.1807660717757944,tvm
1500,1500,4,320,160,80,32,4,5,0,[1500; 1500; 4; 320; 160; 80; 32; 4; 5; 0],0.01657479687128216,0.27580600878126743,tvm
375,375,5,256,64,64,640,2,4,0,[375; 375; 5; 256; 64; 64; 640; 2; 4; 0],0.006567193806404248,0.6961007556942465,tvm
1500,300,15,16,16,16,32,8,1,1,[1500; 300; 15; 16; 16; 16; 32; 8; 1; 1],0.007935822060971987,0.5760497824051084,tvm
1500,500,20,256,256,16,64,4,1,1,[1500; 500; 20; 256; 256; 16; 64; 4; 1; 1],0.019153145505697466,0.23867769239620268,tvm
1500,500,5,320,64,16,8,4,1,1,[1500; 500; 5; 320; 64; 16; 8; 4; 1; 1],0.018325763754546642,0.24945364529728783,tvm
750,150,6,160,16,16,40,2,1,1,[750; 150; 6; 160; 16; 16; 40; 2; 1; 1],0.027281815506285056,0.16756320965426322,tvm
1500,300,4,320,80,80,640,10,5,0,[1500; 300; 4; 320; 80; 80; 640; 10; 5; 0],0.012550408864626661,0.36424538998989486,tvm
375,125,25,128,128,16,128,4,1,1,[375; 125; 25; 128; 128; 16; 128; 4; 1; 1],0.013915562885813415,0.32851194083489316,tvm
750,750,5,64,32,16,4,4,1,1,[750; 750; 5; 64; 32; 16; 4; 4; 1; 1],0.03109271125867963,0.14702573003029587,tvm
300,150,30,16,16,16,1280,10,1,1,[300; 150; 30; 16; 16; 16; 1280; 10; 1; 1],0.013291777620906942,0.3439290591378889,tvm
750,750,6,128,32,16,40,4,1,1,[750; 750; 6; 128; 32; 16; 40; 4; 1; 1],0.0193724795099115,0.23597539845581986,tvm
300,60,6,128,64,64,128,64,4,1,[300; 60; 6; 128; 64; 64; 128; 64; 4; 1],0.008979343183455057,0.50910500668375,tvm
250,250,5,320,320,64,32,1,4,1,[250; 250; 5; 320; 320; 64; 32; 1; 4; 1],0.010560992748651188,0.43285973963124047,tvm
300,300,12,256,128,32,80,1,2,1,[300; 300; 12; 256; 128; 32; 80; 1; 2; 1],0.007713253682595678,0.5926718813545085,tvm
