kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
14,14,16,2,512,64,4,1,[14; 14; 16; 2; 512; 64; 4; 1],0.013753416991676204,0.5082741744031638,tvm
28,28,64,1,256,64,4,1,[28; 28; 64; 1; 256; 64; 4; 1],0.0168457741237944,0.41497093664533247,tvm
64,64,8,2,512,128,8,1,[64; 64; 8; 2; 512; 128; 8; 1],0.022656630622805096,0.30854131768517923,tvm
64,64,8,1,512,128,8,1,[64; 64; 8; 1; 512; 128; 8; 1],0.022382802126230672,0.31231597488298435,tvm
16,16,64,8,256,16,1,1,[16; 16; 64; 8; 256; 16; 1; 1],0.01821482737432234,0.38378110991714737,tvm
28,2,16,8,512,32,2,1,[28; 2; 16; 8; 512; 32; 2; 1],0.013748308745562099,0.5084630259647882,tvm
28,28,16,4,512,16,1,1,[28; 28; 16; 4; 512; 16; 1; 1],0.017221127738594078,0.40592618397460234,tvm
28,7,16,8,512,32,2,1,[28; 7; 16; 8; 512; 32; 2; 1],0.014724543754709885,0.4747520047560482,tvm
28,14,2,2,512,128,8,1,[28; 14; 2; 2; 512; 128; 8; 1],0.015813180754776113,0.442068346341725,tvm
8,2,32,8,512,16,1,1,[8; 2; 32; 8; 512; 16; 1; 1],0.02022208874404896,0.3456866773331643,tvm
2,1,1,1,128,64,4,1,[2; 1; 1; 1; 128; 64; 4; 1],0.022667392127914354,0.3083948355072582,tvm
14,14,16,8,64,32,2,1,[14; 14; 16; 8; 64; 32; 2; 1],0.01714785912190564,0.4076606074828665,tvm
64,32,16,2,256,64,4,1,[64; 32; 16; 2; 256; 64; 4; 1],0.023932950382004492,0.29208712486710053,tvm
16,16,32,4,64,32,2,1,[16; 16; 32; 4; 64; 32; 2; 1],0.01607205724576488,0.4349478451807234,tvm
16,16,32,8,32,32,2,1,[16; 16; 32; 8; 32; 32; 2; 1],0.01690515699738171,0.41351326507936986,tvm
8,4,64,1,512,32,2,1,[8; 4; 64; 1; 512; 32; 2; 1],0.01629488250182476,0.42900012724141123,tvm
4,1,4,2,256,64,4,1,[4; 1; 4; 2; 256; 64; 4; 1],0.01764772561728023,0.39611374396152954,tvm
64,32,16,8,512,32,2,1,[64; 32; 16; 8; 512; 32; 2; 1],0.021779745744424872,0.32096364891936724,tvm
56,2,4,4,512,64,4,1,[56; 2; 4; 4; 512; 64; 4; 1],0.012511458378867246,0.5587283636313841,tvm
28,14,8,2,128,64,4,1,[28; 14; 8; 2; 128; 64; 4; 1],0.01982441074505914,0.35262115765074725,tvm
64,2,32,4,256,64,4,1,[64; 2; 32; 4; 256; 64; 4; 1],0.020128444375586696,0.3472949293163104,tvm
28,14,16,1,256,128,8,1,[28; 14; 16; 1; 256; 128; 8; 1],0.026837811747100204,0.2604723042452216,tvm
64,32,16,2,512,128,8,1,[64; 32; 16; 2; 512; 128; 8; 1],0.01853178824239876,0.3772170594240404,tvm
56,56,64,8,512,16,1,1,[56; 56; 64; 8; 512; 16; 1; 1],0.017466580364271067,0.4002218248150145,tvm
4,1,4,1,512,64,4,1,[4; 1; 4; 1; 512; 64; 4; 1],0.016452102761832066,0.4249004986088612,tvm
7,1,8,2,128,64,4,1,[7; 1; 8; 2; 128; 64; 4; 1],0.016154245255165733,0.4327349595259657,tvm
28,28,8,1,512,64,4,1,[28; 28; 8; 1; 512; 64; 4; 1],0.018178181868279353,0.3845547765623906,tvm
2,1,8,2,256,64,4,1,[2; 1; 8; 2; 256; 64; 4; 1],0.028053014480974525,0.24918914405464726,tvm
28,28,64,4,512,16,1,1,[28; 28; 64; 4; 512; 16; 1; 1],0.017370155241223983,0.40244353430281044,tvm
56,56,16,2,128,64,4,1,[56; 56; 16; 2; 128; 64; 4; 1],0.016066775133367628,0.43509083861818154,tvm
7,1,32,4,128,64,4,1,[7; 1; 32; 4; 128; 64; 4; 1],0.01671630512282718,0.41818491678048425,tvm
14,2,32,4,512,32,2,1,[14; 2; 32; 4; 512; 32; 2; 1],0.016622652008663863,0.4205409980924318,tvm
14,7,32,4,512,32,2,1,[14; 7; 32; 4; 512; 32; 2; 1],0.017144701370853,0.4077356913635684,tvm
2,2,1,1,512,128,8,1,[2; 2; 1; 1; 512; 128; 8; 1],0.027901926747290418,0.2505384925557344,tvm
4,4,4,4,128,64,4,1,[4; 4; 4; 4; 128; 64; 4; 1],0.018898383495979942,0.36989971486998796,tvm
14,1,16,2,128,64,4,1,[14; 1; 16; 2; 128; 64; 4; 1],0.019770746876019984,0.3535782795917275,tvm
16,4,16,4,64,64,4,1,[16; 4; 16; 4; 64; 64; 4; 1],0.019926362117985263,0.3508170043922433,tvm
2,2,8,2,256,128,8,1,[2; 2; 8; 2; 256; 128; 8; 1],0.028113692766055465,0.24865131467563806,tvm
56,14,64,4,128,64,4,1,[56; 14; 64; 4; 128; 64; 4; 1],0.013307365006767213,0.5253111087816239,tvm
4,4,8,1,64,64,4,1,[4; 4; 8; 1; 64; 64; 4; 1],0.02080998349993024,0.33592081736586193,tvm
56,8,32,2,256,64,4,1,[56; 8; 32; 2; 256; 64; 4; 1],0.0178808828786714,0.39094863011518594,tvm
4,4,4,2,512,64,4,1,[4; 4; 4; 2; 512; 64; 4; 1],0.01664623263059184,0.4199452706085441,tvm
4,4,64,1,128,128,8,1,[4; 4; 64; 1; 128; 128; 8; 1],0.015321442755521275,0.4562564229891176,tvm
28,1,32,1,512,64,4,1,[28; 1; 32; 1; 512; 64; 4; 1],0.028160979243693873,0.24823379209130522,tvm
8,2,2,2,128,64,4,1,[8; 2; 2; 2; 128; 64; 4; 1],0.015587300367769785,0.44847449537323963,tvm
32,32,16,4,256,64,4,1,[32; 32; 16; 4; 256; 64; 4; 1],0.015252168755978346,0.45832869924984404,tvm
16,4,64,1,128,64,4,1,[16; 4; 64; 1; 128; 64; 4; 1],0.01665859700005967,0.4196335781843829,tvm
14,7,4,1,128,64,4,1,[14; 7; 4; 1; 128; 64; 4; 1],0.02164752436510753,0.3229240696887394,tvm
14,14,8,1,256,128,8,1,[14; 14; 8; 1; 256; 128; 8; 1],0.017634572490351275,0.3964091939564461,tvm
8,2,64,2,128,128,8,1,[8; 2; 64; 2; 128; 128; 8; 1],0.014938297506887466,0.4679587257814096,tvm
14,7,8,2,128,64,4,1,[14; 7; 8; 2; 128; 64; 4; 1],0.018504349631257355,0.37777640424921366,tvm
