kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
6,6,197,1,48,48,3,0,[6; 6; 197; 1; 48; 48; 3; 0],0.005198441125685349,0.16630919741629113,tvm
4,4,1,1,48,48,3,0,[4; 4; 1; 1; 48; 48; 3; 0],0.008966073306510225,0.09642443708338037,tvm
12,12,1,1,96,48,3,1,[12; 12; 1; 1; 96; 48; 3; 1],0.0032217725965892896,0.2683456220168427,tvm
4,2,197,1,384,48,3,1,[4; 2; 197; 1; 384; 48; 3; 1],0.0072462741227354854,0.11930939359801672,tvm
4,1,1,1,96,48,3,0,[4; 1; 1; 1; 96; 48; 3; 0],0.013577207631897181,0.06367646388477345,tvm
12,1,197,1,384,48,3,1,[12; 1; 197; 1; 384; 48; 3; 1],0.0036903109357808717,0.23427526473338553,tvm
8,1,1,1,96,48,3,1,[8; 1; 1; 1; 96; 48; 3; 1],0.0027668546081258683,0.3124662094240558,tvm
8,4,1,1,96,48,3,1,[8; 4; 1; 1; 96; 48; 3; 1],0.0027632310302578844,0.3128759636677522,tvm
6,1,1,1,384,48,3,1,[6; 1; 1; 1; 384; 48; 3; 1],0.005264216219075024,0.1642312046940354,tvm
8,1,197,1,96,48,3,1,[8; 1; 197; 1; 96; 48; 3; 1],0.002795928219711641,0.30921701255897655,tvm
6,6,1,1,48,48,3,1,[6; 6; 1; 1; 48; 48; 3; 1],0.003873425561323529,0.22319999642207133,tvm
4,1,1,1,96,48,3,1,[4; 1; 1; 1; 96; 48; 3; 1],0.004425075501785614,0.19537487463879596,tvm
4,1,1,1,192,48,3,1,[4; 1; 1; 1; 192; 48; 3; 1],0.001646472281208844,0.5250914827389731,tvm
24,2,197,1,32,32,2,1,[24; 2; 197; 1; 32; 32; 2; 1],0.0018963517650263384,0.45590095011542525,tvm
6,1,197,1,384,64,4,0,[6; 1; 197; 1; 384; 64; 4; 0],0.0080965793094947,0.10677948530865772,tvm
8,2,197,1,512,64,4,1,[8; 2; 197; 1; 512; 64; 4; 1],0.006081076593545731,0.14217031443842967,tvm
12,6,197,1,96,16,1,1,[12; 6; 197; 1; 96; 16; 1; 1],0.004496475939959055,0.1922724780412022,tvm
12,4,197,1,64,16,1,0,[12; 4; 197; 1; 64; 16; 1; 0],0.005669317844876787,0.15249604892233043,tvm
8,4,1,1,64,32,2,0,[8; 4; 1; 1; 64; 32; 2; 0],0.006690406189591158,0.12922213493907503,tvm
4,4,1,1,128,32,2,1,[4; 4; 1; 1; 128; 32; 2; 1],0.004877164032222936,0.1772646082265401,tvm
16,16,197,1,32,16,1,1,[16; 16; 197; 1; 32; 16; 1; 1],0.002119092405337142,0.4079805907713704,tvm
8,8,197,1,96,32,2,1,[8; 8; 197; 1; 96; 32; 2; 1],0.003097062937740702,0.2791511147200828,tvm
24,4,197,1,96,96,6,1,[24; 4; 197; 1; 96; 96; 6; 1],0.006549963749421295,0.1319928788163074,tvm
8,2,1,1,64,32,2,1,[8; 2; 1; 1; 64; 32; 2; 1],0.0034929457506223116,0.2475127394333397,tvm
8,8,197,1,384,128,8,1,[8; 8; 197; 1; 384; 128; 8; 1],0.003810941409028601,0.22685958104219256,tvm
8,4,197,1,32,32,2,0,[8; 4; 197; 1; 32; 32; 2; 0],0.007778370687447023,0.11114777196512463,tvm
8,1,1,1,512,128,8,1,[8; 1; 1; 1; 512; 128; 8; 1],0.006903272122144699,0.12523750420546578,tvm
24,24,197,1,384,192,12,0,[24; 24; 197; 1; 384; 192; 12; 0],0.004981781312380917,0.17354205598707464,tvm
24,12,197,1,384,192,12,0,[24; 12; 197; 1; 384; 192; 12; 0],0.00404461937432643,0.21375276420727446,tvm
8,8,197,1,48,16,1,1,[8; 8; 197; 1; 48; 16; 1; 1],0.0022913263128430117,0.3773135963143828,tvm
8,1,197,1,256,128,8,1,[8; 1; 197; 1; 256; 128; 8; 1],0.0034226588722958695,0.25259559999581405,tvm
8,4,197,1,192,96,6,1,[8; 4; 197; 1; 192; 96; 6; 1],0.003620580813731067,0.23878725980919072,tvm
8,4,1,1,32,32,2,0,[8; 4; 1; 1; 32; 32; 2; 0],0.012951438999152742,0.06675308986786167,tvm
8,4,197,1,96,32,2,0,[8; 4; 197; 1; 96; 32; 2; 0],0.007725784998910967,0.11190430118757366,tvm
6,1,1,1,16,16,1,1,[6; 1; 1; 1; 16; 16; 1; 1],0.006771488624508493,0.12767481707042289,tvm
12,1,197,1,512,64,4,1,[12; 1; 197; 1; 512; 64; 4; 1],0.006059586685296381,0.14267451170001463,tvm
4,4,1,1,64,32,2,1,[4; 4; 1; 1; 64; 32; 2; 1],0.0033939921559067443,0.2547291012219789,tvm
8,4,1,1,192,48,3,1,[8; 4; 1; 1; 192; 48; 3; 1],0.0031741417515149806,0.2723723888562735,tvm
12,3,197,1,192,48,3,1,[12; 3; 197; 1; 192; 48; 3; 1],0.0027613279835350113,0.31309159092422956,tvm
12,2,197,1,96,32,2,1,[12; 2; 197; 1; 96; 32; 2; 1],0.005626087622658815,0.1536678113484477,tvm
6,2,197,1,48,48,3,0,[6; 2; 197; 1; 48; 48; 3; 0],0.0060462971559900325,0.14298810480594193,tvm
