kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
128,128,30,10,32,32,2,1,[128; 128; 30; 10; 32; 32; 2; 1],0.007645282064913772,0.5979411266469906,tvm
160,10,20,5,64,32,2,1,[160; 10; 20; 5; 64; 32; 2; 1],0.015020409366115928,0.3043478017144536,tvm
80,4,500,25,32,16,1,1,[80; 4; 500; 25; 32; 16; 1; 1],0.014894381500198506,0.30692302136665733,tvm
80,40,12,4,64,32,2,1,[80; 40; 12; 4; 64; 32; 2; 1],0.017291596755967475,0.2643728416724114,tvm
128,32,1500,10,64,16,1,1,[128; 32; 1500; 10; 64; 16; 1; 1],0.02194012637482956,0.20835926344859462,tvm
320,8,250,10,256,16,1,1,[320; 8; 250; 10; 256; 16; 1; 1],0.01806960850080941,0.25298990684960326,tvm
80,20,100,10,128,16,1,1,[80; 20; 100; 10; 128; 16; 1; 1],0.01294054338359274,0.35326403505007886,tvm
160,8,1500,5,160,32,2,0,[160; 8; 1500; 5; 160; 32; 2; 0],0.017079320619814098,0.2676586893113978,tvm
80,4,300,10,16,16,1,0,[80; 4; 300; 10; 16; 16; 1; 0],0.009848261186562013,0.4641863659816722,tvm
128,16,300,5,64,64,4,0,[128; 16; 300; 5; 64; 64; 4; 0],0.014808105755946599,0.30871123199486805,tvm
40,10,300,25,80,16,1,1,[40; 10; 300; 25; 80; 16; 1; 1],0.01424350637535099,0.3209482588739265,tvm
40,5,100,5,64,32,2,0,[40; 5; 100; 5; 64; 32; 2; 0],0.010453448376210872,0.43731297146230386,tvm
64,8,750,5,64,32,2,0,[64; 8; 750; 5; 64; 32; 2; 0],0.018609981998451985,0.24564390077372628,tvm
64,8,750,10,32,16,1,0,[64; 8; 750; 10; 32; 16; 1; 0],0.017945647501619533,0.25473745491858213,tvm
64,16,60,4,64,64,4,0,[64; 16; 60; 4; 64; 64; 4; 0],0.01427139098814223,0.32032116387441606,tvm
80,4,250,5,64,32,2,1,[80; 4; 250; 5; 64; 32; 2; 1],0.016087457246612757,0.284161039333366,tvm
160,5,750,25,32,16,1,1,[160; 5; 750; 25; 32; 16; 1; 1],0.00816095556365326,0.5601584931779934,tvm
160,10,60,15,80,16,1,1,[160; 10; 60; 15; 80; 16; 1; 1],0.013635724870255217,0.33525379948084927,tvm
80,8,60,6,256,32,2,0,[80; 8; 60; 6; 256; 32; 2; 0],0.01061786893842509,0.4305410622356613,tvm
80,16,375,5,64,64,4,1,[80; 16; 375; 5; 64; 64; 4; 1],0.014777549629798159,0.30934956646740164,tvm
40,8,12,12,16,16,1,1,[40; 8; 12; 12; 16; 16; 1; 1],0.018970935489051044,0.24097011842494234,tvm
80,8,20,4,160,80,5,0,[80; 8; 20; 4; 160; 80; 5; 0],0.017600643739569932,0.25973075979891824,tvm
80,5,20,10,16,16,1,1,[80; 5; 20; 10; 16; 16; 1; 1],0.019497008877806365,0.23446819971612534,tvm
80,1,300,4,64,64,4,0,[80; 1; 300; 4; 64; 64; 4; 0],0.017886044122860767,0.25558634094979515,tvm
80,5,75,15,16,16,1,0,[80; 5; 75; 15; 16; 16; 1; 0],0.009706284814456012,0.47097614162528334,tvm
256,128,500,4,32,32,2,1,[256; 128; 500; 4; 32; 32; 2; 1],0.015167494493653066,0.30139642202220773,tvm
40,20,60,4,32,32,2,1,[40; 20; 60; 4; 32; 32; 2; 1],0.01622644749295432,0.2817270122381088,tvm
32,8,500,5,32,32,2,1,[32; 8; 500; 5; 32; 32; 2; 1],0.015642619007849135,0.292241891791568,tvm
128,4,150,6,32,32,2,1,[128; 4; 150; 6; 32; 32; 2; 1],0.014448421497945674,0.3163964016469587,tvm
64,32,1500,4,32,32,2,1,[64; 32; 1500; 4; 32; 32; 2; 1],0.016395758866565302,0.27881774845754526,tvm
80,8,150,3,80,80,5,0,[80; 8; 150; 3; 80; 80; 5; 0],0.015361116122221574,0.2975974229382648,tvm
40,8,300,10,64,16,1,1,[40; 8; 300; 10; 64; 16; 1; 1],0.018703490495681763,0.24441579888438564,tvm
80,10,60,6,256,64,4,1,[80; 10; 60; 6; 256; 64; 4; 1],0.009443343689781614,0.4840900343778857,tvm
32,8,500,4,32,32,2,1,[32; 8; 500; 4; 32; 32; 2; 1],0.008559064997825772,0.5341037335958817,tvm
80,8,250,25,32,16,1,1,[80; 8; 250; 25; 32; 16; 1; 1],0.017467079989728518,0.2617168166698035,tvm
80,5,300,5,64,32,2,0,[80; 5; 300; 5; 64; 32; 2; 0],0.018230857254820876,0.2507522552303308,tvm
64,8,100,10,160,32,2,1,[64; 8; 100; 10; 160; 32; 2; 1],0.014627006879891269,0.3125334259405608,tvm
80,10,500,10,32,16,1,0,[80; 10; 500; 10; 32; 16; 1; 0],0.017844624613644555,0.2561795874334681,tvm
128,8,60,4,128,64,4,0,[128; 8; 60; 4; 128; 64; 4; 0],0.020438854611711577,0.2236636376291418,tvm
40,8,300,10,32,16,1,1,[40; 8; 300; 10; 32; 16; 1; 1],0.017986673134146258,0.2541564266684805,tvm
80,8,500,4,256,32,2,1,[80; 8; 500; 4; 256; 32; 2; 1],0.011597372809774242,0.3941779441267751,tvm
80,10,750,10,128,32,2,1,[80; 10; 750; 10; 128; 32; 2; 1],0.010916745253780391,0.41875380117031846,tvm
128,8,1500,4,128,64,4,1,[128; 8; 1500; 4; 128; 64; 4; 1],0.0098810050621978,0.46264813575672464,tvm
80,8,100,4,256,64,4,0,[80; 8; 100; 4; 256; 64; 4; 0],0.010592883882054593,0.4315565640413589,tvm
128,8,500,10,32,32,2,0,[128; 8; 500; 10; 32; 32; 2; 0],0.010218330753559712,0.4473752789648196,tvm
160,10,75,5,32,32,2,1,[160; 10; 75; 5; 32; 32; 2; 1],0.013876422250177711,0.32943856053169807,tvm
64,8,100,5,32,32,2,1,[64; 8; 100; 5; 32; 32; 2; 1],0.014652379002654925,0.3119922417103909,tvm
160,10,1500,6,32,32,2,1,[160; 10; 1500; 6; 32; 32; 2; 1],0.014924119255738333,0.306311447469227,tvm
80,8,750,15,160,16,1,1,[80; 8; 750; 15; 160; 16; 1; 1],0.008002039372513536,0.5712829390881429,tvm
128,16,150,10,256,32,2,1,[128; 16; 150; 10; 256; 32; 2; 1],0.01774355887027923,0.257638763725455,tvm
128,2,60,30,80,16,1,0,[128; 2; 60; 30; 80; 16; 1; 0],0.007454508311639074,0.6132434736562015,tvm
256,8,500,20,80,16,1,0,[256; 8; 500; 20; 80; 16; 1; 0],0.013944507998530753,0.3278300368797691,tvm
64,32,1500,4,128,64,4,1,[64; 32; 1500; 4; 128; 64; 4; 1],0.02659838300314732,0.17186866475633675,tvm
128,32,60,10,128,32,2,0,[128; 32; 60; 10; 128; 32; 2; 0],0.011423875810578465,0.4001644141820455,tvm
40,40,1500,12,32,32,2,1,[40; 40; 1500; 12; 32; 32; 2; 1],0.01512617761909496,0.30221968077762745,tvm
128,4,100,5,128,64,4,0,[128; 4; 100; 5; 128; 64; 4; 0],0.017888492133351974,0.2555513643827715,tvm
160,4,300,15,32,16,1,1,[160; 4; 300; 15; 32; 16; 1; 1],0.008038005813432392,0.5687267062919029,tvm
160,10,125,5,64,32,2,0,[160; 10; 125; 5; 64; 32; 2; 0],0.015498590873903595,0.29495769058114224,tvm
160,32,50,10,64,32,2,0,[160; 32; 50; 10; 64; 32; 2; 0],0.008299159817397594,0.550830285476061,tvm
40,8,50,25,160,16,1,0,[40; 8; 50; 25; 160; 16; 1; 0],0.01852710687671788,0.246742710658903,tvm
128,8,30,30,80,16,1,0,[128; 8; 30; 30; 80; 16; 1; 0],0.019920601247576997,0.22948245962127314,tvm
256,8,300,5,32,32,2,0,[256; 8; 300; 5; 32; 32; 2; 0],0.006898308318341151,0.6626883520520683,tvm
256,4,75,5,256,32,2,0,[256; 4; 75; 5; 256; 32; 2; 0],0.01870242976292502,0.244429661245984,tvm
40,5,60,30,256,16,1,0,[40; 5; 60; 30; 256; 16; 1; 0],0.02817553374916315,0.16224816225759517,tvm
32,8,60,15,16,16,1,1,[32; 8; 60; 15; 16; 16; 1; 1],0.009295868374465499,0.4917699334024212,tvm
320,5,125,25,256,16,1,1,[320; 5; 125; 25; 256; 16; 1; 1],0.02105156212928705,0.21715388831258156,tvm
160,5,500,5,128,32,2,0,[160; 5; 500; 5; 128; 32; 2; 0],0.010669415816664696,0.4284610001129021,tvm
160,4,50,10,128,32,2,1,[160; 4; 50; 10; 128; 32; 2; 1],0.009479574495344423,0.4822398488111124,tvm
80,8,375,5,256,32,2,1,[80; 8; 375; 5; 256; 32; 2; 1],0.02240099674963858,0.2040725518833142,tvm
256,8,300,12,160,32,2,1,[256; 8; 300; 12; 160; 32; 2; 1],0.011899230376002379,0.38417850793509656,tvm
160,16,1500,4,160,32,2,0,[160; 16; 1500; 4; 160; 32; 2; 0],0.015410636508022435,0.29664112634470274,tvm
64,2,75,15,16,16,1,0,[64; 2; 75; 15; 16; 16; 1; 0],0.03299113200046122,0.1385653748214721,tvm
320,16,100,10,16,16,1,1,[320; 16; 100; 10; 16; 16; 1; 1],0.008762768622545991,0.5216876957890462,tvm
256,8,30,10,64,16,1,1,[256; 8; 30; 10; 64; 16; 1; 1],0.008978400874184445,0.5091584387340935,tvm
32,4,500,4,32,32,2,1,[32; 4; 500; 4; 32; 32; 2; 1],0.018117208499461412,0.25232521729627777,tvm
256,16,100,5,256,32,2,0,[256; 16; 100; 5; 256; 32; 2; 0],0.020482100371737033,0.22319139582660297,tvm
320,10,60,30,16,16,1,0,[320; 10; 60; 30; 16; 16; 1; 0],0.01550707062415313,0.2947963985092269,tvm
128,128,30,6,128,64,4,1,[128; 128; 30; 6; 128; 64; 4; 1],0.025465334503678605,0.17951574799727074,tvm
