kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
64,64,64,4,128,32,2,1,[64; 64; 64; 4; 128; 32; 2; 1],0.006166376628243597,0.6477994256463434,tvm
128,128,16,4,256,32,2,1,[128; 128; 16; 4; 256; 32; 2; 1],0.008781373246165458,0.4548918632788488,tvm
128,1,64,4,32,32,2,1,[128; 1; 64; 4; 32; 32; 2; 1],0.0065475471201352775,0.6100872838029621,tvm
64,32,8,8,512,32,2,1,[64; 32; 8; 8; 512; 32; 2; 1],0.005471120311995037,0.7301201600954415,tvm
8,1,64,8,512,32,2,1,[8; 1; 64; 8; 512; 32; 2; 1],0.009844467560469639,0.4057685409148398,tvm
8,4,64,4,512,32,2,1,[8; 4; 64; 4; 512; 32; 2; 1],0.007659845497983042,0.5214955365806102,tvm
128,16,64,4,32,32,2,1,[128; 16; 64; 4; 32; 32; 2; 1],0.006462024932261556,0.618161532951132,tvm
32,16,16,4,64,64,4,1,[32; 16; 16; 4; 64; 64; 4; 1],0.006461458127887454,0.6182157585847031,tvm
64,16,32,4,32,32,2,1,[64; 16; 32; 4; 32; 32; 2; 1],0.006842175811470952,0.5838165151205713,tvm
128,2,64,8,128,32,2,1,[128; 2; 64; 8; 128; 32; 2; 1],0.005637191283312859,0.7086109087552037,tvm
32,32,4,4,1024,32,2,1,[32; 32; 4; 4; 1024; 32; 2; 1],0.008312253186886664,0.4805646734145495,tvm
16,4,16,4,1024,64,4,1,[16; 4; 16; 4; 1024; 64; 4; 1],0.006884850561618805,0.5801978129146221,tvm
128,16,8,4,128,64,4,1,[128; 16; 8; 4; 128; 64; 4; 1],0.0052123746572760865,0.7663637978361952,tvm
128,4,8,4,128,64,4,1,[128; 4; 8; 4; 128; 64; 4; 1],0.0051906086555391084,0.7695774239948653,tvm
64,16,64,8,128,32,2,1,[64; 16; 64; 8; 128; 32; 2; 1],0.0056941098446259275,0.7015276043305168,tvm
128,64,16,4,128,64,4,1,[128; 64; 16; 4; 128; 64; 4; 1],0.005946838282397948,0.6717141190670655,tvm
128,8,4,4,64,64,4,1,[128; 8; 4; 4; 64; 64; 4; 1],0.005475829220813466,0.7294922973331555,tvm
64,4,16,4,256,32,2,1,[64; 4; 16; 4; 256; 32; 2; 1],0.006535174812597688,0.6112422930745477,tvm
64,32,16,4,512,32,2,1,[64; 32; 16; 4; 512; 32; 2; 1],0.006515908251458313,0.613049644644892,tvm
128,64,16,4,64,64,4,1,[128; 64; 16; 4; 64; 64; 4; 1],0.005961625749478117,0.6700479711335326,tvm
16,16,32,4,512,64,4,1,[16; 16; 32; 4; 512; 64; 4; 1],0.006461496501287911,0.618212087137869,tvm
64,16,8,4,1024,32,2,1,[64; 16; 8; 4; 1024; 32; 2; 1],0.006199102968821535,0.6443795591371855,tvm
64,32,16,4,128,64,4,1,[64; 32; 16; 4; 128; 64; 4; 1],0.005590352844592417,0.7145479630966792,tvm
32,4,32,4,64,64,4,1,[32; 4; 32; 4; 64; 64; 4; 1],0.0064705380573286675,0.6173482332850045,tvm
128,4,8,8,1024,32,2,1,[128; 4; 8; 8; 1024; 32; 2; 1],0.005368920028558932,0.7440183904485199,tvm
64,2,16,8,256,32,2,1,[64; 2; 16; 8; 256; 32; 2; 1],0.006419167686544824,0.6222886569030189,tvm
64,2,16,8,512,32,2,1,[64; 2; 16; 8; 512; 32; 2; 1],0.006568127311766148,0.6081756714641254,tvm
64,1,16,4,128,64,4,1,[64; 1; 16; 4; 128; 64; 4; 1],0.0063851741288090125,0.6256016135992711,tvm
32,2,32,8,256,32,2,1,[32; 2; 32; 8; 256; 32; 2; 1],0.006719302065903321,0.59449258255042,tvm
32,2,64,4,512,32,2,1,[32; 2; 64; 4; 512; 32; 2; 1],0.007153402439143974,0.5584161204515228,tvm
32,4,64,4,512,32,2,1,[32; 4; 64; 4; 512; 32; 2; 1],0.007137358064937871,0.5596714080688356,tvm
32,2,16,4,512,64,4,1,[32; 2; 16; 4; 512; 64; 4; 1],0.0061465183753171004,0.649892344605438,tvm
64,2,16,4,64,64,4,1,[64; 2; 16; 4; 64; 64; 4; 1],0.0064452126825926825,0.6197739989067919,tvm
64,4,4,4,512,64,4,1,[64; 4; 4; 4; 512; 64; 4; 1],0.005208505281188991,0.7669331261930412,tvm
64,64,64,4,64,64,4,1,[64; 64; 64; 4; 64; 64; 4; 1],0.006073405093047768,0.6577159232582447,tvm
64,8,16,8,1024,32,2,1,[64; 8; 16; 8; 1024; 32; 2; 1],0.0058439096246729605,0.6835450057663724,tvm
128,8,64,4,512,32,2,1,[128; 8; 64; 4; 512; 32; 2; 1],0.006564105307916179,0.6085483170536372,tvm
64,4,64,4,512,32,2,1,[64; 4; 64; 4; 512; 32; 2; 1],0.006672345436527394,0.5986763239545652,tvm
64,64,4,4,1024,64,4,1,[64; 64; 4; 4; 1024; 64; 4; 1],0.006422231439501047,0.6219917914396406,tvm
128,8,32,4,1024,32,2,1,[128; 8; 32; 4; 1024; 32; 2; 1],0.006376230434398167,0.6264791210407806,tvm
32,4,64,4,256,64,4,1,[32; 4; 64; 4; 256; 64; 4; 1],0.006439265809603967,0.6203463805046613,tvm
128,16,64,4,1024,32,2,1,[128; 16; 64; 4; 1024; 32; 2; 1],0.007249036629218608,0.5510491176157601,tvm
64,1,32,8,1024,32,2,1,[64; 1; 32; 8; 1024; 32; 2; 1],0.006912424687470775,0.5778833649118331,tvm
128,4,16,4,512,64,4,1,[128; 4; 16; 4; 512; 64; 4; 1],0.00615629940512008,0.6488598060667783,tvm
128,1,16,4,256,64,4,1,[128; 1; 16; 4; 256; 64; 4; 1],0.006404558254871517,0.6237081589595712,tvm
64,8,16,4,1024,64,4,1,[64; 8; 16; 4; 1024; 64; 4; 1],0.005973950250336202,0.6686656350829892,tvm
